date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:51:00	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Aug%202022%2010:50:59%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/demo1/tables/profile.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/tables/profile.94.delayed	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/tables/tables.html)
03:51:00	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Aug%202022%2010:50:59%20GMT	https://demo.themekita.com/atlantis/livepreview/examples/demo1/tables/profile.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/tables/profile.html	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/tables/tables.html)
03:51:01	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Aug%202022%2010:50:59%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/demo1/tables/index.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/tables/index.html	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/tables/tables.html)
03:51:01	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Aug%202022%2010:51:00%20GMT	https://demo.themekita.com/atlantis/livepreview/examples/demo1/tables/index.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/tables/index.html	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/tables/tables.html)
03:51:01	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Aug%202022%2010:51:00%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/demo1/maps/profile.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/maps/profile.html	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/maps/googlemaps.html)
03:51:02	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Aug%202022%2010:51:00%20GMT	https://demo.themekita.com/atlantis/livepreview/examples/demo1/maps/profile.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/maps/profile.html	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/maps/googlemaps.html)
03:51:02	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Aug%202022%2010:51:01%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/demo1/charts/profile.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/charts/profile.html	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/charts/charts.html)
03:51:03	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Aug%202022%2010:51:01%20GMT	https://demo.themekita.com/atlantis/livepreview/examples/demo1/charts/profile.html	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/demo1/charts/profile.html	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/charts/charts.html)
03:51:04	5223/5223	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Mar%202018%2009:04:28%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/arashmil.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/arashmil.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/messages.html)
03:51:05	15797/15797	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Aug%202018%2004:10:22%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/sortable/sortable.min.js	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/js/plugin/sortable/sortable.min.js	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/boards.html)
03:51:06	64728/64728	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Mar%202018%2004:44:00%20GMT	http://demo.themekita.com/atlantis/livepreview/examples/assets/img/blogpost.jpg	D:/spa-theme/demo.themekita.com/atlantis/livepreview/examples/assets/img/blogpost.jpg	(from http://demo.themekita.com/atlantis/livepreview/examples/demo1/widgets.html)
